% Nc rt1 rt2
10	8.75	1.26
11	20.42	1.50
12	35.83	1.66
13	53.13	1.70
14	70.63	1.64
15	87.50	1.56
16	103.96	1.48
17	119.38	1.39
18	134.38	1.32
19	148.54	1.25
20	162.08	1.19
21	175.00	1.14
22	187.50	1.09
23	199.38	1.06
24	211.04	1.01
