% Nc rt1 rt2
10	8.13	2.08
11	17.08	2.12
12	27.29	2.13
13	37.71	2.19
14	47.71	2.22
15	57.50	2.25
16	66.67	2.28
17	75.42	2.28
18	83.75	2.29
19	91.67	2.31
20	99.17	2.33
21	106.46	2.33
22	113.33	2.33
23	120.00	2.34
24	126.25	2.34
