% E S A B V L (calculated)
0.44	0.46	0	0	2.1458	7.578
0.53	0.36	0	0	2.1458	7.766
0.44	0.99	0	0	2.2867	7.833
0.44	0.46	0	0	2.2867	8.041
0.53	0.36	0	0	2.2867	8.038
0.44	0.46	0	0	2.2867	7.667
0.44	0.99	0	0	2.2867	7.804
0.53	0.36	0	0	2.4276	8.479
0.53	0.36	0	0	2.4276	8.486
0.44	0.46	0	0	2.4276	8.315
0.44	0.46	0	0	2.4276	8.382
0.44	0.46	0	0	2.4276	8.349
0.44	0.46	0	0	2.5685	8.979
0.53	0.36	0	0	2.5685	8.68
0.53	0.36	0	0	2.5685	9.034
0.53	0.36	0	0	2.5685	8.562
0.53	0.36	0	0	2.5685	8.763
0.53	0.36	0	0	2.7094	9.205
0.53	0.36	0	0	2.7094	8.699
0.53	0.36	0	0	2.7094	9.365
0.44	0.99	0	0	2.7094	9.163
0.53	0.36	0	0	2.7094	9.442
0.53	0.36	0	0	2.8503	9.765
0.44	0.99	0	0	2.8503	9.602
0.44	0.99	0	0	2.8503	9.659
0.53	0.36	0	0	2.8503	9.814
0.4	0.46	0	0	2.8503	10.334
0.53	0.36	0	0	2.9912	9.804
0.44	0.46	0	0	2.9912	10.363
0.53	0.36	0	0	2.9912	10.217
0.53	0.36	0	0	2.9912	10.299
0.53	0.36	0	0	2.9912	10.316
0.44	0.46	0	0	3.1321	10.74
0.53	0.36	0	0	3.1321	10.508
0.53	0.36	0	0	3.1321	10.811
0.48	0.36	0	0	3.1321	11.291
0.44	0.99	0	0	3.1321	10.439
0.53	0.36	0	0	3.273	11.211
0.44	0.99	0	0	3.273	10.822
0.53	0.36	0	0	3.273	10.883
0.44	0.99	0	0	3.273	10.922
0.53	0.36	0	0	3.273	10.953
0.53	0.36	0	0	3.4139	11.427
0.44	0.99	0	0	3.4139	11.42
0.44	0.46	0	0	3.4139	11.347
0.53	0.36	0	0	3.4139	11.58
0.53	0.36	0	0	3.4139	11.701
0.44	0.46	0	0	3.5548	12.111
0.44	0.99	0	0	3.5548	11.683
0.44	0.99	0	0	3.5548	12.294
0.53	0.36	0	0	3.5548	11.912
0.53	0.36	0	0	3.5548	11.774
0.53	0.36	0	0	3.6957	12.171
0.53	0.36	0	0	3.6957	12.454
0.53	0.36	0	0	3.6957	12.51
0.44	0.99	0	0	3.6957	12.646
0.44	0.99	0	0	3.6957	12.346
0.53	0.36	0	0	3.8366	12.883
0.53	0.36	0	0	3.8366	13.141
0.53	0.36	0	0	3.8366	12.773
0.53	0.36	0	0	3.8366	12.749
0.44	0.99	0	0	3.8366	12.798
0.53	0.36	0	0	3.9775	13.204
0.53	0.36	0	0	3.9775	13.373
0.53	0.36	0	0	3.9775	13.002
0.53	0.36	0	0	3.9775	13.434
0.44	0.99	0	0	3.9775	13.117
0.44	0.46	0	0	4.1184	13.552
0.53	0.36	0	0	4.1184	13.568
0.53	0.36	0	0	4.1184	13.568
0.44	0.99	0	0	4.1184	13.55
0.53	0.36	0	0	4.1184	13.677
0	0	0	0	1.5176	4.309
0	0	0	0	1.5176	4.41
0	0	0	0	1.5176	4.3
0	0	0	0	1.5176	4.099
0	0	0	0	1.5176	3.888
0	0	0	0	1.6585	4.528
0	0	0	0	1.6585	4.985
0	0	0	0	1.6585	4.781
0	0	0	0	1.6585	4.625
0	0	0	0	1.6585	4.727
0	0	0	0	1.7994	4.983
0	0	0	0	1.7994	5.254
0	0	0	0	1.7994	5.097
0	0	0	0	1.7994	4.896
0	0	0	0	1.7994	5.245
0	0	0	0	1.9403	5.473
0	0	0	0	1.9403	5.72
0	0	0	0	1.9403	5.747
0	0	0	0	1.9403	5.519
0	0	0	0	1.9403	6.253
0	0	0	0	2.0812	5.937
0	0	0	0	2.0812	5.865
0	0	0	0	2.0812	5.903
0	0	0	0	2.0812	6.258
0	0	0	0	2.0812	6.511
0	0	0	0	2.2221	6.701
0	0	0	0	2.2221	6.518
0	0	0	0	2.2221	6.678
0	0	0	0	2.2221	6.273
0	0	0	0	2.2221	6.527
0	0	0	0	2.363	6.99
0	0	0	0	2.363	7.05
0	0	0	0	2.363	6.952
0	0	0	0	2.363	6.837
0	0	0	0	2.363	7.515
0	0	0	0	2.5039	7.698
0	0	0	0	2.5039	7.374
0	0	0	0	2.5039	7.463
0	0	0	0	2.5039	7.498
0	0	0	0	2.5039	7.522
0	0	0	0	2.6448	8.299
0	0	0	0	2.6448	7.965
0	0	0	0	2.6448	7.902
0	0	0	0	2.6448	7.797
0	0	0	0	2.6448	8.107
