   5.4084257e+00   1.5495446e+00
   1.7357100e+01   1.8307305e+00
   3.2122118e+01   2.0270932e+00
   4.9345256e+01   2.0775035e+00
   6.7183772e+01   1.9954184e+00
   8.4546345e+01   1.8703055e+00
   1.0147119e+02   1.7438395e+00
   1.1738527e+02   1.6112384e+00
   1.3276726e+02   1.5006787e+00
   1.4732689e+02   1.3960515e+00
   1.6124333e+02   1.3043173e+00
   1.7448387e+02   1.2264541e+00
   1.8727370e+02   1.1513581e+00
   1.9942361e+02   1.0989758e+00
   2.1136204e+02   1.0274646e+00
   3.3925953e+01   6.4599204e+00
   2.2887021e+01   4.2792962e+00
   1.1762697e+01   3.0995411e+00
   1.8299947e+01   4.0896559e+00
   1.4955287e+01   2.8041313e+00
   5.1185202e+01   6.6586025e+00
   5.4831790e+01   6.6313314e+00
   2.4734822e+01   3.5377426e+00
   2.2843686e+01   2.4222357e+00
   6.9041126e+01   8.8183408e+00
   6.6876621e+01   7.5690191e+00
   5.7168539e+01   7.5670744e+00
   5.8731618e+01   6.0207747e+00
   6.4050033e+01   6.5425391e+00
   4.1051925e+01   3.7545916e+00
   5.3654975e+01   4.6992951e+00
   3.8928846e+01   2.5976377e+00
   9.4469162e+01   7.6165094e+00
   5.3583444e+01   2.6086446e+00
   1.2295593e+02   7.6845323e+00
   1.2126704e+02   8.1236315e+00
   7.6493488e+01   3.5066837e+00
   7.8372240e+01   2.4082912e+00
   1.4075725e+02   7.1400259e+00
   1.4178343e+02   7.2761608e+00
   9.3580537e+01   3.2805267e+00
   9.5447133e+01   2.2496969e+00
   1.4211369e+02   9.7129543e+00
   1.5732775e+02   8.6672504e+00
   1.6138036e+02   6.7257875e+00
   1.0999318e+02   3.0527218e+00
   1.1174184e+02   2.0886533e+00
   1.2560705e+02   2.8348334e+00
   1.2727754e+02   1.9396282e+00
   1.9620877e+02   1.0332926e+01
   1.9322298e+02   7.3728186e+00
   1.4056764e+02   2.6473566e+00
   1.4214459e+02   1.8084174e+00
   1.5626038e+02   1.6885821e+00
   1.6829024e+02   2.3252327e+00
   1.6975539e+02   1.5857880e+00
