   2.2395613e+00  -3.3993061e-01
   2.4842131e+00  -3.4040807e-01
   2.7288650e+00  -3.4088552e-01
   2.9735168e+00  -3.4136297e-01
   3.2181686e+00  -3.4184043e-01
   3.4628205e+00  -3.4231788e-01
   3.7074723e+00  -3.4279534e-01
   3.9521241e+00  -3.4327279e-01
   4.1967759e+00  -3.4375024e-01
   4.4414278e+00  -3.4422770e-01
   4.6860796e+00  -3.4470515e-01
   4.9307314e+00  -3.4518260e-01
   5.1753832e+00  -3.4566006e-01
   5.4200351e+00  -3.4613751e-01
   5.6646869e+00  -3.4661496e-01
   2.5569260e+00   3.1516103e-01
   2.5239036e+00   1.8489251e-01
   2.3051792e+00  -1.1309339e-02
   2.4492030e+00   3.3361033e-02
   2.4754082e+00  -1.2441954e-01
   2.8202205e+00   2.7806626e-01
   2.8497767e+00   3.0388526e-01
   2.5569260e+00  -2.8314813e-03
   2.5272376e+00  -2.1709155e-01
   3.1453323e+00   3.8368264e-01
   3.2302054e+00   3.4541061e-01
   3.0230064e+00   2.9221264e-01
   3.0550208e+00   2.6875862e-01
   3.0783676e+00   2.3241926e-01
   2.8055131e+00  -2.1727455e-02
   3.2122970e+00   1.0502815e-01
   2.7790681e+00  -2.2422976e-01
   3.4567295e+00   3.4126864e-01
   3.0287382e+00  -2.3472675e-01
   3.8792997e+00   4.1848796e-01
   3.9024639e+00   4.1146401e-01
   3.3057618e+00  -6.5941184e-02
   3.2815432e+00  -2.3995037e-01
   4.2074881e+00   3.9512776e-01
   4.2795360e+00   4.1482235e-01
   3.5588381e+00  -8.1146457e-02
   3.5371375e+00  -2.4342205e-01
   4.4941887e+00   4.4141868e-01
   4.5883273e+00   4.8340146e-01
   4.6710825e+00   4.1857962e-01
   3.8099658e+00  -9.4372095e-02
   3.7901335e+00  -2.4432032e-01
   4.0641746e+00  -1.0500387e-01
   4.0437870e+00  -2.4302415e-01
   5.3599018e+00   4.6789509e-01
   5.3726698e+00   4.8979034e-01
   4.3154735e+00  -1.1367894e-01
   4.2938764e+00  -2.4347022e-01
   4.5505634e+00  -2.4733322e-01
   4.8243116e+00  -1.2246877e-01
   4.8044290e+00  -2.4734028e-01
