   2.1695080e+00  -2.3494556e-01
   2.4200020e+00  -2.4242014e-01
   2.6699980e+00  -2.4987986e-01
   2.9199940e+00  -2.5733958e-01
   3.1699900e+00  -2.6479930e-01
   3.4199860e+00  -2.7225902e-01
   3.6704800e+00  -2.7973360e-01
   3.9204760e+00  -2.8719332e-01
   4.1704720e+00  -2.9465304e-01
   4.4204680e+00  -3.0211276e-01
   4.6709620e+00  -3.0958734e-01
   4.9209580e+00  -3.1704706e-01
   5.1709540e+00  -3.2450678e-01
   5.4209500e+00  -3.3196650e-01
   5.6714440e+00  -3.3944108e-01
   2.6986360e+00   2.3168548e-01
   2.5233800e+00   8.6443400e-02
   2.3027200e+00   8.6596000e-03
   2.4397680e+00   8.6126240e-02
   2.3696500e+00  -5.2585500e-02
   2.9460140e+00   2.3069902e-01
   2.9973080e+00   2.2916844e-01
   2.5527160e+00   1.1998800e-03
   2.5226920e+00  -1.5154844e-01
   3.1959560e+00   3.6245308e-01
   3.1656960e+00   2.9531128e-01
   3.0299760e+00   2.8739168e-01
   3.0518280e+00   1.9111204e-01
   3.1261800e+00   2.3079740e-01
   2.8027120e+00  -6.2598400e-03
   2.9808560e+00   8.1850080e-02
   2.7726880e+00  -1.5900816e-01
   3.5664060e+00   3.2940158e-01
   2.9798560e+00  -1.6518992e-01
   4.0104480e+00   3.7462864e-01
   3.9829020e+00   3.9616686e-01
   3.3032020e+00  -2.1194140e-02
   3.3304480e+00  -1.7565136e-01
   4.3069600e+00   3.6803280e-01
   4.3246900e+00   3.7763170e-01
   3.5531980e+00  -2.8653860e-02
   3.5809420e+00  -1.8312594e-01
   4.3303960e+00   5.0179228e-01
   4.6002120e+00   4.7490516e-01
   4.6734380e+00   3.7223934e-01
   3.8031940e+00  -3.6113580e-02
   3.8309380e+00  -1.9058566e-01
   4.0536880e+00  -4.3588160e-02
   4.0809340e+00  -1.9804538e-01
   5.3547280e+00   5.9815904e-01
   5.2932400e+00   4.5095320e-01
   4.3036840e+00  -5.1047880e-02
   4.3309300e+00  -2.0550510e-01
   4.5809260e+00  -2.1296482e-01
   4.8036760e+00  -6.5967320e-02
   4.8314200e+00  -2.2043940e-01
