   2.6408180e+00	   2.9623380e+00	
   2.7711660e+00	   3.1043160e+00	
   2.5169620e+00	   2.8261920e+00	
   2.5607860e+00	   2.8717760e+00	
   2.6291060e+00	   2.9506160e+00	
   2.7762740e+00	   3.1032340e+00	
   2.9376060e+00	   3.2473560e+00	
   2.8042520e+00	   3.0786120e+00	
   2.8191200e+00	   3.1468800e+00	
   2.8032740e+00	   3.0766740e+00	
   3.0236520e+00	   3.3669420e+00	
   3.0532720e+00	   3.3490420e+00	
   3.0356040e+00	   3.3793740e+00	
   3.0789300e+00	   3.4244400e+00	
   3.0674760e+00	   3.4125260e+00	
   3.3540260e+00	   3.6513860e+00	
   3.4043460e+00	   3.7274660e+00	
   3.2061400e+00	   3.5089700e+00	
   3.2500940e+00	   3.5606240e+00	
   3.1573340e+00	   3.4458740e+00	
   3.3860480e+00	   3.7020380e+00	
   3.3975020e+00	   3.7139520e+00	
   3.4123660e+00	   3.7575560e+00	
   3.5250080e+00	   3.8456580e+00	
   3.5983440e+00	   3.9647140e+00	
   3.6666780e+00	   3.9934280e+00	
   3.6598360e+00	   3.9922460e+00	
   3.7213640e+00	   4.0302540e+00	
   3.7691580e+00	   4.1423880e+00	
   3.8227380e+00	   4.1835380e+00	
   3.9721940e+00	   4.3117240e+00	
   3.8421400e+00	   4.2045900e+00	
   3.8953900e+00	   4.2372600e+00	
   3.9257680e+00	   4.2688580e+00	
   3.9607400e+00	   4.2998100e+00	
   4.1225140e+00	   4.4962240e+00	
   4.2354140e+00	   4.6209740e+00	
   4.1459200e+00	   4.4837300e+00	
   4.0144120e+00	   4.3610620e+00	
   4.2047780e+00	   4.5772880e+00	
   4.2684100e+00	   4.6120600e+00	
   4.4901140e+00	   4.8504440e+00	
   4.3155160e+00	   4.6219160e+00	
   4.4033320e+00	   4.7542420e+00	
   4.4555300e+00	   4.8499300e+00	
   4.6221020e+00	   5.0236520e+00	
   4.6714040e+00	   5.0503740e+00	
   4.4350720e+00	   4.7444320e+00	
   4.5173920e+00	   4.8842420e+00	
   4.4501980e+00	   4.8370680e+00	
   4.7524280e+00	   5.1050280e+00	
   4.6961360e+00	   5.0473960e+00	
   4.9883920e+00	   5.4165220e+00	
   4.8391740e+00	   5.2275940e+00	
   4.5224980e+00	   4.8339880e+00	
   4.9266000e+00	   5.2680300e+00	
   5.1498340e+00	   5.5307240e+00	
   5.0385600e+00	   5.4627700e+00	
   5.1013040e+00	   5.4665340e+00	
   5.0638280e+00	   5.4708380e+00	
   5.1174640e+00	   5.4970540e+00	
   5.2698700e+00	   5.6669400e+00	
   5.2438260e+00	   5.5979960e+00	
   5.1770560e+00	   5.5180560e+00	
   5.2623820e+00	   5.6477920e+00	
   5.5152360e+00	   5.8803060e+00	
   5.4293560e+00	   5.7772660e+00	
   5.5426260e+00	   5.9087960e+00	
   5.5288120e+00	   5.9249220e+00	
   5.3103380e+00	   5.7272480e+00	
   5.6109620e+00	   5.9989620e+00	
   5.5385780e+00	   5.7720180e+00	
   5.6796860e+00	   6.0704460e+00	
   5.6442180e+00	   6.0144680e+00	
   5.3985300e+00	   5.6072600e+00	
   6.0058760e+00	   6.4097360e+00	
   6.1576560e+00	   6.5485260e+00	
   6.1005340e+00	   6.5309640e+00	
   5.9585660e+00	   6.3605260e+00	
   5.8747920e+00	   6.2543020e+00	
   5.8338360e+00	   6.0327260e+00	
   6.1467000e+00	   6.5371300e+00	
   6.4433800e+00	   6.8521200e+00	
   6.4081500e+00	   6.8090800e+00	
   6.4458700e+00	   6.8547100e+00	
   6.3379320e+00	   6.7360420e+00	
   6.5697800e+00	   7.0249900e+00	
   6.2240380e+00	   6.6594280e+00	
   6.4831280e+00	   6.9348580e+00	
   6.4071540e+00	   6.8080440e+00	
   6.6765340e+00	   7.0777540e+00	
   6.5167140e+00	   6.9220040e+00	
   6.3343260e+00	   6.5533160e+00	
   6.3707620e+00	   6.7597020e+00	
   6.6217920e+00	   7.0313020e+00	
   6.5792880e+00	   6.8354380e+00	
   6.6447000e+00	   7.0551300e+00	
   6.6327480e+00	   7.0426980e+00	
   6.5725080e+00	   7.0159580e+00	
   6.9882820e+00	   7.4020220e+00	
   4.4533240e+00	   5.1561940e+00	
   4.8259580e+00	   5.5497280e+00	
   4.7517560e+00	   5.4725460e+00	
   5.1136360e+00	   5.9062660e+00	
   4.8653000e+00	   5.5906500e+00	
   5.1023760e+00	   5.9839360e+00	
   5.4062300e+00	   6.3454800e+00	
   4.6089840e+00	   5.4642840e+00	
   5.1241320e+00	   5.8662720e+00	
   4.9234360e+00	   5.6451860e+00	
   5.3629140e+00	   6.1765040e+00	
   5.1820280e+00	   5.9200980e+00	
   5.3542080e+00	   6.1055880e+00	
   5.6728000e+00	   6.5047700e+00	
   5.2213700e+00	   5.9610200e+00	
   5.3142020e+00	   6.1212820e+00	
   5.5372900e+00	   6.4402600e+00	
   5.8413620e+00	   6.6436720e+00	
   5.2360500e+00	   5.9398600e+00	
   5.4612560e+00	   6.1440760e+00	
   5.7922000e+00	   6.7583600e+00	
   5.8212020e+00	   6.5608420e+00	
   5.7976660e+00	   6.5304260e+00	
   5.2608060e+00	   6.1080560e+00	
   5.6996880e+00	   6.4221180e+00	
   5.7708600e+00	   6.7325300e+00	
   6.0372040e+00	   6.7795840e+00	
   6.1354400e+00	   6.8877000e+00	
   6.1735180e+00	   7.1130880e+00	
   5.9266680e+00	   6.7988180e+00	
   5.6144000e+00	   6.4011500e+00	
   6.0175220e+00	   6.7226820e+00	
   6.0202560e+00	   6.8980060e+00	
   6.2350900e+00	   6.9148100e+00	
   6.2763520e+00	   6.9614120e+00	
   6.0735000e+00	   6.7831600e+00	
   6.1610760e+00	   6.8779360e+00	
   5.6889940e+00	   6.5579940e+00	
   6.3928840e+00	   7.0826240e+00	
   5.6729260e+00	   6.4984560e+00	
   5.7071200e+00	   6.4930400e+00	
   6.6979920e+00	   7.4327320e+00	
   6.7015860e+00	   7.3695460e+00	
   6.7342260e+00	   7.6243760e+00	
   6.6586500e+00	   7.3918100e+00	
   6.1419760e+00	   7.0392960e+00	
   6.3135840e+00	   7.2278240e+00	
   5.9698440e+00	   6.7772640e+00	
   6.8851100e+00	   7.5968700e+00	
   7.0138160e+00	   7.8303660e+00	
   5.9063600e+00	   6.7476600e+00	
   6.0744240e+00	   6.8860440e+00	
   7.8890240e+00	   9.2619740e+00	
   6.9432460e+00	   7.6514060e+00	
   6.8289660e+00	   7.5689660e+00	
   7.8466940e+00	   9.2179440e+00	
   6.6404120e+00	   7.5111920e+00	
   6.8492200e+00	   7.6965100e+00	
   7.1944260e+00	   8.0510260e+00	
   8.0521080e+00	   9.3706180e+00	
   6.2901720e+00	   7.1787620e+00	
   8.2758200e+00	   9.5978400e+00	
   7.4228200e+00	   8.1502400e+00	
   7.5242820e+00	   8.2252820e+00	
   7.4327940e+00	   8.3942840e+00	
   6.8449660e+00	   7.7304560e+00	
   7.5811840e+00	   8.3149640e+00	
   7.6103400e+00	   8.5785000e+00	
   8.5227180e+00	   9.8601280e+00	
   7.3268280e+00	   8.2416980e+00	
   8.3059600e+00	   9.6656200e+00	
   2.6986360e+00	   3.1192260e+00	
   2.9460140e+00	   3.3829340e+00	
   2.9973080e+00	   3.4362880e+00	
   3.0518280e+00	   3.4565680e+00	
   3.2952420e+00	   3.7521220e+00	
   3.2952420e+00	   3.7521220e+00	
   3.2439480e+00	   3.6987680e+00	
   3.2559000e+00	   3.7112000e+00	
   3.5426200e+00	   4.0158300e+00	
   3.5144920e+00	   3.9861120e+00	
   3.3733180e+00	   3.8388080e+00	
   3.4519840e+00	   3.9215540e+00	
   3.3733180e+00	   3.8388080e+00	
   3.6595180e+00	   4.0945980e+00	
   3.8012120e+00	   4.2907420e+00	
   3.5853160e+00	   4.0174160e+00	
   3.8918480e+00	   4.3850180e+00	
   3.7618700e+00	   4.2498200e+00	
   3.6397820e+00	   4.1018020e+00	
   3.3530660e+00	   3.8218360e+00	
   3.5231060e+00	   4.0123660e+00	
   3.7209780e+00	   4.2345580e+00	
   3.5330500e+00	   4.0605200e+00	
   3.9284380e+00	   4.3743180e+00	
   3.9585940e+00	   4.4288640e+00	
   3.4330440e+00	   3.9519440e+00	
   3.7371500e+00	   4.2026200e+00	
   3.5917380e+00	   4.0760280e+00	
   4.0036600e+00	   4.5500300e+00	
   3.9269680e+00	   4.4702580e+00	
   4.2713020e+00	   4.7068520e+00	
   3.9405240e+00	   4.4543240e+00	
   4.2889900e+00	   4.7493500e+00	
   4.6817840e+00	   5.1643140e+00	
   4.4663880e+00	   4.9038380e+00	
   4.0955300e+00	   4.6091600e+00	
   4.4708880e+00	   4.9075980e+00	
   4.3961700e+00	   4.8308000e+00	
   4.3798120e+00	   4.8593220e+00	
   4.6972400e+00	   5.1794700e+00	
   4.6552600e+00	   5.1062300e+00	
   4.8152480e+00	   5.3031380e+00	
   4.7044320e+00	   5.1514420e+00	
   4.6466840e+00	   5.1519040e+00	
   5.0026240e+00	   5.4670840e+00	
   4.7858640e+00	   5.2602440e+00	
   4.4205960e+00	   4.9536760e+00	
   4.8697860e+00	   5.3225160e+00	
   4.4276600e+00	   4.9564700e+00	
   5.0374840e+00	   5.5279040e+00	
   4.5766320e+00	   5.0340120e+00	
   5.1426720e+00	   5.6072820e+00	
   4.9670100e+00	   5.4919500e+00	
   5.6256240e+00	   6.1519940e+00	
   4.6715720e+00	   5.2525420e+00	
   5.3898100e+00	   5.8702800e+00	
   4.9154780e+00	   5.4379380e+00	
   5.3116620e+00	   5.8240420e+00	
   5.6270060e+00	   6.1465760e+00	
   5.4254260e+00	   5.9068660e+00	
   5.0320100e+00	   5.5591500e+00	
   5.6736700e+00	   6.1655400e+00	
   5.2309280e+00	   5.6936080e+00	
   5.5576340e+00	   6.0325140e+00	
   5.1836240e+00	   5.7427940e+00	
   5.9159740e+00	   6.4161940e+00	
   5.7902020e+00	   6.2867520e+00	
   5.9388660e+00	   6.4778160e+00	
   5.5120160e+00	   5.8766960e+00	
   5.8428780e+00	   6.3346880e+00	
   5.9266520e+00	   6.4163520e+00	
   6.2292160e+00	   6.7420160e+00	
   5.6266180e+00	   6.1406980e+00	
   6.3808300e+00	   6.9011000e+00	
   6.2453740e+00	   6.7602040e+00	
   5.8599020e+00	   6.3478420e+00	
   6.4141960e+00	   6.9358060e+00	
   6.3111300e+00	   6.8645700e+00	
   6.1800060e+00	   6.6862760e+00	
   6.0192620e+00	   6.5136020e+00	
   5.9879060e+00	   6.4800660e+00	
   5.6376700e+00	   6.1845800e+00	
   6.5725600e+00	   7.1005300e+00	
   5.9852740e+00	   6.5461440e+00	
   6.6904560e+00	   7.2172260e+00	
   6.7289320e+00	   7.2631820e+00	
   6.7693420e+00	   7.3015320e+00	
   6.8322760e+00	   7.3702160e+00	
   6.5655860e+00	   7.0809460e+00	
   6.7311820e+00	   7.2650620e+00	
   6.8761180e+00	   7.4148980e+00	
   7.0152820e+00	   7.5610320e+00	
   6.9488080e+00	   7.4914280e+00	
   7.0759260e+00	   7.6172560e+00	
   6.9474420e+00	   7.4836120e+00	
   7.0386880e+00	   7.5853780e+00	
   7.1490040e+00	   7.6996640e+00	
   6.9796840e+00	   7.5235440e+00	
   2.3397340e+00	   2.5396240e+00	
   2.2251380e+00	   2.3740180e+00	
   2.3696500e+00	   2.4829400e+00	
   2.1724060e+00	   2.3655760e+00	
   2.1766780e+00	   2.2447680e+00	
   2.4178640e+00	   2.5744840e+00	
   2.5827380e+00	   2.7441380e+00	
   2.4856840e+00	   2.6036340e+00	
   2.4328040e+00	   2.5900240e+00	
   2.3815660e+00	   2.5831360e+00	
   2.7974440e+00	   3.2106540e+00	
   2.5969160e+00	   2.6241160e+00	
   2.6734300e+00	   2.7989200e+00	
   2.7307000e+00	   2.8584900e+00	
   2.5797140e+00	   2.7428340e+00	
   2.8855780e+00	   3.0195880e+00	
   2.8341920e+00	   3.0075320e+00	
   2.8779040e+00	   3.0093040e+00	
   2.7391660e+00	   2.8672960e+00	
   2.9702500e+00	   3.3904000e+00	
   2.9933420e+00	   3.0109820e+00	
   3.0041020e+00	   3.1428720e+00	
   3.1473220e+00	   3.2895420e+00	
   3.1559920e+00	   3.3008620e+00	
   3.0788020e+00	   3.2205720e+00	
   3.1993180e+00	   3.3459280e+00	
   3.2595760e+00	   3.4086060e+00	
   3.1505140e+00	   3.2951640e+00	
   3.1549960e+00	   3.2998260e+00	
   3.4986640e+00	   3.9381940e+00	
   3.6614740e+00	   4.1093840e+00	
   3.7290980e+00	   3.9383780e+00	
   3.6294980e+00	   3.8347780e+00	
   3.6778040e+00	   3.8850240e+00	
   3.7545880e+00	   3.9234980e+00	
   3.9054940e+00	   4.3632040e+00	
   3.9083780e+00	   4.1248580e+00	
   3.8900440e+00	   4.0643940e+00	
   3.7221260e+00	   3.9311260e+00	
   3.8910520e+00	   4.3481820e+00	
   4.1096620e+00	   4.2928320e+00	
   4.1131480e+00	   4.2964580e+00	
   4.0448300e+00	   4.2667900e+00	
   4.0781960e+00	   4.3014960e+00	
   4.0617620e+00	   4.2844020e+00	
   4.3755020e+00	   4.6107420e+00	
   4.2097600e+00	   4.3969500e+00	
   4.3860520e+00	   4.5803220e+00	
   4.1509960e+00	   4.3358260e+00	
   4.2510940e+00	   4.4399440e+00	
   4.4712100e+00	   4.6689000e+00	
   4.2192220e+00	   4.4067920e+00	
   4.5508900e+00	   4.7517800e+00	
   4.5678340e+00	   5.0521440e+00	
   4.5892360e+00	   4.7916660e+00	
   4.7500900e+00	   4.9589800e+00	
   4.7864560e+00	   5.2795460e+00	
   4.8148420e+00	   5.3090720e+00	
   4.7744920e+00	   4.9843620e+00	
   5.0493320e+00	   5.3097920e+00	
   4.7695120e+00	   4.9791820e+00	
   5.0647340e+00	   5.3276540e+00	
   4.9751860e+00	   5.1931160e+00	
   5.0160220e+00	   5.2355920e+00	
   5.0244880e+00	   5.2443980e+00	
   5.2524800e+00	   5.5229400e+00	
   5.1201040e+00	   5.3438540e+00	
   5.2709980e+00	   5.5008080e+00	
   5.5088380e+00	   5.7458980e+00	
   5.2032820e+00	   5.7131120e+00	
   5.4701980e+00	   5.7080080e+00	
   5.3940160e+00	   5.9115060e+00	
   5.3068540e+00	   5.5381040e+00	
   5.4438160e+00	   5.9633060e+00	
   5.3417140e+00	   5.5743640e+00	
   5.5777660e+00	   5.8198960e+00	
   5.6918200e+00	   6.2212700e+00	
   5.5547660e+00	   5.8373660e+00	
   5.6539600e+00	   5.8991500e+00	
   5.7142180e+00	   5.9618280e+00	
   5.9352380e+00	   6.2331180e+00	
   5.8227940e+00	   6.3575040e+00	
   6.1270720e+00	   6.6740020e+00	
   5.8192960e+00	   6.0711260e+00	
   5.7505720e+00	   5.9996420e+00	
   5.9482780e+00	   6.2052880e+00	
   6.0892120e+00	   6.3518820e+00	
   6.1171000e+00	   6.3808900e+00	
   6.3023680e+00	   6.8563380e+00	
   6.1529680e+00	   6.7009380e+00	
   6.3028540e+00	   6.5741040e+00	
   6.4313380e+00	   6.7077480e+00	
   6.2480740e+00	   6.5171240e+00	
   6.2361220e+00	   6.5046920e+00	
   6.3780640e+00	   6.9350740e+00	
   6.4627120e+00	   6.7403820e+00	
   6.5468740e+00	   6.8279240e+00	
   6.3621160e+00	   6.6357460e+00	
   6.5772520e+00	   6.8595220e+00	
   6.5369260e+00	   7.1003160e+00	
   6.6528560e+00	   6.9795560e+00	
   6.6439840e+00	   6.9289340e+00	
   6.6439840e+00	   6.9289340e+00	
   6.7525600e+00	   7.3246100e+00	
   6.6982660e+00	   6.9853960e+00	
   1.9518820e+00	   1.8600620e+00	
   2.0021800e+00	   1.9123800e+00	
   1.9474000e+00	   1.8554000e+00	
   1.8473020e+00	   1.7512820e+00	
   1.7422240e+00	   1.6419840e+00	
   2.0609440e+00	   1.9735040e+00	
   2.2885300e+00	   2.2102300e+00	
   2.1869380e+00	   2.1045580e+00	
   2.1092500e+00	   2.0237500e+00	
   2.1600460e+00	   2.0765860e+00	
   2.2875340e+00	   2.2091940e+00	
   2.4224920e+00	   2.3495720e+00	
   2.3443060e+00	   2.2682460e+00	
   2.2442080e+00	   2.1641280e+00	
   2.4180100e+00	   2.3449100e+00	
   2.5315540e+00	   2.4630140e+00	
   2.6545600e+00	   2.5909600e+00	
   2.6680060e+00	   2.6049460e+00	
   2.5544620e+00	   2.4868420e+00	
   2.9199940e+00	   2.8670540e+00	
   2.7626260e+00	   2.7033660e+00	
   2.7267700e+00	   2.6660700e+00	
   2.7456940e+00	   2.6857540e+00	
   2.9224840e+00	   2.8696440e+00	
   3.0484780e+00	   3.0006980e+00	
   3.1430980e+00	   3.0991180e+00	
   3.0519640e+00	   3.0043240e+00	
   3.1316440e+00	   3.0872040e+00	
   2.9299540e+00	   2.8774140e+00	
   3.0564460e+00	   3.0089860e+00	
   3.2870200e+00	   3.2488200e+00	
   3.3169000e+00	   3.2799000e+00	
   3.2680960e+00	   3.2291360e+00	
   3.2108260e+00	   3.1695660e+00	
   3.5484700e+00	   3.5207700e+00	
   3.6396040e+00	   3.6155640e+00	
   3.4782520e+00	   3.4477320e+00	
   3.5225740e+00	   3.4938340e+00	
   3.5400040e+00	   3.5119640e+00	
   3.5519560e+00	   3.5243960e+00	
   3.9389020e+00	   3.9268820e+00	
   3.7725700e+00	   3.7538700e+00	
   3.7411960e+00	   3.7212360e+00	
   3.6889060e+00	   3.6668460e+00	
   3.8432860e+00	   3.8274260e+00	
   3.9164920e+00	   3.9035720e+00	
   4.1674840e+00	   4.1646440e+00	
   4.2222640e+00	   4.2216240e+00	
   4.2735580e+00	   4.2749780e+00	
   4.2307300e+00	   4.2304300e+00	
   4.2018460e+00	   4.2003860e+00	
   4.1844160e+00	   4.1822560e+00	
   4.1630020e+00	   4.1599820e+00	
   4.1943760e+00	   4.1926160e+00	
   4.1565280e+00	   4.1532480e+00	
   4.4110060e+00	   4.4179460e+00	
   4.5997480e+00	   4.6142680e+00	
   4.3831180e+00	   4.3889380e+00	
   4.4214640e+00	   4.4288240e+00	
   4.4762440e+00	   4.4858040e+00	
   4.7914780e+00	   4.8136980e+00	
   4.8148840e+00	   4.8380440e+00	
   4.9662760e+00	   4.9955160e+00	
   4.6445680e+00	   4.6608880e+00	
   4.6415800e+00	   4.6577800e+00	
   4.9837060e+00	   5.0136460e+00	
   5.0185660e+00	   5.0499060e+00	
   4.8880900e+00	   4.9141900e+00	
   5.0011360e+00	   5.0317760e+00	
   4.8532300e+00	   4.8779300e+00	
   5.2869880e+00	   5.3291080e+00	
   5.2874860e+00	   5.3296260e+00	
   5.2820080e+00	   5.3239280e+00	
   5.1595000e+00	   5.1965000e+00	
   5.3502340e+00	   5.3948940e+00	
   5.4657700e+00	   5.5150700e+00	
   5.5285180e+00	   5.5803380e+00	
   5.5449520e+00	   5.5974320e+00	
   5.5703500e+00	   5.6238500e+00	
   5.4543160e+00	   5.5031560e+00	
   5.8462420e+00	   5.9108220e+00	
   5.7725380e+00	   5.8341580e+00	
   5.6525200e+00	   5.7093200e+00	
   5.5952500e+00	   5.6497500e+00	
   5.8258240e+00	   5.8895840e+00	
   5.8049080e+00	   5.8678280e+00	
   6.3024100e+00	   6.3853100e+00	
   5.8761220e+00	   5.9419020e+00	
   5.8522180e+00	   5.9170380e+00	
   5.8522180e+00	   5.9170380e+00	
   6.0872740e+00	   6.1615340e+00	
   6.2476300e+00	   6.3283300e+00	
   6.2560960e+00	   6.3371360e+00	
   6.3442420e+00	   6.4288220e+00	
   6.1853800e+00	   6.2635800e+00	
   6.7112680e+00	   6.8105880e+00	
   6.6071860e+00	   6.7023260e+00	
   6.5404540e+00	   6.6329140e+00	
   6.4891600e+00	   6.5795600e+00	
   6.3995200e+00	   6.4863200e+00	
   6.7182400e+00	   6.8178400e+00	
   7.0035940e+00	   7.1146540e+00	
   7.0195300e+00	   7.1312300e+00	
   6.7366660e+00	   6.8370060e+00	
   6.7197340e+00	   6.8193940e+00	
   2.2560920e+00	   2.4149620e+00	
   2.3609520e+00	   2.5718720e+00	
   2.1736840e+00	   2.3656740e+00	
   2.3027200e+00	   2.4725700e+00	
   2.2265260e+00	   2.3933160e+00	
   2.5698520e+00	   2.7772920e+00	
   2.5842960e+00	   2.8046460e+00	
   2.4916460e+00	   2.6599760e+00	
   2.5960080e+00	   2.8163680e+00	
   2.3813500e+00	   2.5816800e+00	
   2.8794860e+00	   3.2041460e+00	
   2.8433860e+00	   3.0800760e+00	
   2.8315620e+00	   3.0613820e+00	
   2.7175000e+00	   2.9313300e+00	
   2.5479020e+00	   2.7194120e+00	
   2.9787120e+00	   3.2149020e+00	
   2.9667600e+00	   3.2024700e+00	
   2.9570380e+00	   3.1804880e+00	
   2.9865120e+00	   3.1820320e+00	
   3.0903940e+00	   3.3370040e+00	
   3.3032020e+00	   3.5132320e+00	
   3.0976040e+00	   3.3080740e+00	
   3.2373040e+00	   3.4898140e+00	
   3.2332800e+00	   3.4382500e+00	
   3.1717300e+00	   3.3764800e+00	
   3.4058660e+00	   3.6287160e+00	
   3.3804300e+00	   3.5917700e+00	
   3.3754880e+00	   3.5971180e+00	
   3.3635360e+00	   3.5846860e+00	
   3.3804300e+00	   3.5917700e+00	
   3.5510040e+00	   3.7687340e+00	
   3.6409220e+00	   3.8732120e+00	
   3.5392920e+00	   3.7570120e+00	
   3.5826560e+00	   3.8126060e+00	
   3.7332720e+00	   3.9583220e+00	
   3.9393540e+00	   4.2141240e+00	
   3.9974900e+00	   4.2441000e+00	
   3.9771800e+00	   4.2051700e+00	
   3.8435700e+00	   4.0735100e+00	
   3.9274020e+00	   4.2016920e+00	
   3.9446640e+00	   4.1786640e+00	
   4.0024320e+00	   4.2387520e+00	
   3.9411780e+00	   4.1750380e+00	
   4.0790000e+00	   4.4354100e+00	
   3.9235260e+00	   4.1552960e+00	
   4.4858980e+00	   4.7707480e+00	
   4.4189060e+00	   4.6646360e+00	
   4.3213200e+00	   4.6114300e+00	
   4.1797200e+00	   4.4231600e+00	
   4.3620260e+00	   4.6232760e+00	
   4.5384260e+00	   4.7889560e+00	
   4.5583680e+00	   4.8579980e+00	
   4.5583680e+00	   4.8579980e+00	
   4.7326660e+00	   5.0269660e+00	
   4.6135160e+00	   4.8848660e+00	
   4.8233040e+00	   5.1335740e+00	
   4.7349900e+00	   5.0007300e+00	
   4.8317480e+00	   5.0940580e+00	
   4.8430940e+00	   5.1236640e+00	
   4.6132380e+00	   4.8736280e+00	
   5.1593240e+00	   5.4525940e+00	
   4.9093460e+00	   5.1916560e+00	
   4.8256260e+00	   5.0950060e+00	
   4.9820540e+00	   5.2672840e+00	
   5.1862160e+00	   5.4805660e+00	
   5.1713840e+00	   5.4473340e+00	
   5.3025100e+00	   5.6379600e+00	
   5.2155980e+00	   5.5111280e+00	
   5.4362120e+00	   5.7406020e+00	
   5.1338880e+00	   5.4156480e+00	
   5.3799380e+00	   5.6820680e+00	
   5.5408100e+00	   5.8484800e+00	
   5.3037620e+00	   5.6019120e+00	
   5.4655940e+00	   5.7711640e+00	
   5.5674460e+00	   5.9135360e+00	
   5.7165860e+00	   6.0322360e+00	
   5.6139980e+00	   5.9255280e+00	
   5.7733580e+00	   6.0912880e+00	
   5.7210680e+00	   6.0368980e+00	
   5.6299340e+00	   5.9421040e+00	
   5.8376000e+00	   6.1581100e+00	
   6.0581760e+00	   6.3770560e+00	
   5.7275420e+00	   6.0436320e+00	
   5.8445340e+00	   6.1548340e+00	
   5.9395800e+00	   6.2942200e+00	
   6.0358040e+00	   6.3642740e+00	
   6.3953600e+00	   6.7382700e+00	
   6.1050260e+00	   6.4362760e+00	
   6.3804200e+00	   6.7227300e+00	
   6.1149860e+00	   6.4466360e+00	
   6.3263580e+00	   6.6555480e+00	
