   3.1656960e+00   2.9531128e-01
   3.5664060e+00   3.2940158e-01
   3.4106000e+00   2.4430800e-01
   3.5776720e+00   2.8895296e-01
   3.6712560e+00   2.7562208e-01
   3.5383300e+00   2.9012690e-01
   3.9500480e+00   2.8423664e-01
   3.8220780e+00   2.3796454e-01
   3.8289260e+00   3.6705518e-01
   3.6548620e+00   2.8664966e-01
   3.9699280e+00   2.7310504e-01
   4.0272380e+00   2.8193334e-01
   3.8708640e+00   2.7426952e-01
   4.0792480e+00   2.3254264e-01
   4.2524960e+00   2.6692528e-01
   4.1313780e+00   3.9896354e-01
   3.9269360e+00   2.9490448e-01
   3.7109500e+00   2.9403350e-01
   4.2107000e+00   2.2949100e-01
   4.3143240e+00   2.3693732e-01
   4.6036420e+00   2.1689506e-01
   4.2255920e+00   3.9159856e-01
   3.8612940e+00   3.6603942e-01
   4.3732540e+00   2.2699222e-01
   3.5807740e+00   4.0628582e-01
   4.3259440e+00   2.2840392e-01
   4.8410600e+00   2.5304580e-01
   4.5470380e+00   2.4728734e-01
   4.6857920e+00   2.1531456e-01
   4.0279040e+00   3.7201672e-01
   4.6315100e+00   2.1693430e-01
   4.9542340e+00   2.1871362e-01
   5.0983940e+00   1.7798242e-01
   4.6226020e+00   1.7764786e-01
   4.7892140e+00   3.0647502e-01
   4.8787960e+00   1.8366428e-01
   4.5469480e+00   3.5013364e-01
   5.1040580e+00   1.6875594e-01
   5.0518040e+00   1.8075372e-01
   5.3028340e+00   1.9603162e-01
   4.1427040e+00   4.0502072e-01
   5.1606640e+00   1.7525352e-01
   5.4049400e+00   9.3774200e-02
   5.4518760e+00   3.0828868e-01
   4.5923360e+00   2.7136648e-01
   5.5310280e+00   1.9602804e-01
   5.7098080e+00   1.4152344e-01
   4.6644400e+00   3.4846920e-01
   5.6158980e+00   2.3278714e-01
   5.4370900e+00   1.2832370e-01
   5.8577140e+00   1.1255002e-01
   5.7823860e+00   1.2114298e-01
   5.6934660e+00   1.2517738e-01
   5.7484140e+00   1.5224102e-01
   5.4197760e+00   2.9543568e-01
   5.6645820e+00   1.2603926e-01
   5.8867840e+00   1.1490512e-01
   5.3767220e+00   1.8471946e-01
   6.1888580e+00   2.5211994e-01
   5.7628920e+00   1.1312756e-01
   6.1486020e+00   1.0115786e-01
   5.1074000e+00   2.9882200e-01
   6.0893760e+00   1.1336368e-01
   5.6030640e+00  -1.9174480e-02
   5.3031140e+00   2.9298202e-01
   5.1753880e+00   3.3322284e-01
   6.5333700e+00   8.6454100e-02
   6.5956200e+00   8.4596600e-02
   6.5676600e+00   6.4553800e-02
   6.0059180e+00   1.6732574e-01
   6.3899840e+00   6.4381120e-02
   6.2321200e+00   1.3054160e-01
   6.3939860e+00   6.3340980e-02
   6.6528900e+00   9.5167700e-02
